external_gene_name;transcript_id;Isoform_id;gene_id;uniprotswissprot
TDRD5;ENST00000367614;Q8NAT2-3;ENSG00000162782;Q8NAT2
TDRD5;ENST00000294848;Q8NAT2-3;ENSG00000162782;Q8NAT2
TDRD5;ENST00000444136;Q8NAT2-1;ENSG00000162782;Q8NAT2
FNDC5;ENST00000373471;Q8NAU1-1;ENSG00000160097;Q8NAU1
FNDC5;ENST00000496770;Q8NAU1-3;ENSG00000160097;Q8NAU1
PRPF38A;ENST00000257181;Q8NAV1-1;ENSG00000134748;Q8NAV1
C8orf58;ENST00000409586;Q8NAV2-2;ENSG00000241852;Q8NAV2
C8orf58;ENST00000289989;Q8NAV2-1;ENSG00000241852;Q8NAV2
KDF1;ENST00000320567;;ENSG00000175707;Q8NAX2
SMYD1;ENST00000419482;;ENSG00000115593;Q8NB12
USP38;ENST00000510377;Q8NB14-2;ENSG00000170185;Q8NB14
USP38;ENST00000307017;Q8NB14-1;ENSG00000170185;Q8NB14
ZNF511;ENST00000361518;Q8NB15-2;ENSG00000198546;Q8NB15
ZNF511;ENST00000359035;Q8NB15-1;ENSG00000198546;Q8NB15
MLKL;ENST00000306247;Q8NB16-2;ENSG00000168404;Q8NB16
MLKL;ENST00000308807;Q8NB16-1;ENSG00000168404;Q8NB16
FAM184A;ENST00000338891;Q8NB25-1;ENSG00000111879;Q8NB25
FAM184A;ENST00000352896;Q8NB25-4;ENSG00000111879;Q8NB25
FAM184A;ENST00000521531;Q8NB25-2;ENSG00000111879;Q8NB25
GATD1;ENST00000397472;Q8NB37-2;ENSG00000177225;Q8NB37
GATD1;ENST00000319863;Q8NB37-1;ENSG00000177225;Q8NB37
GATD1;ENST00000524550;Q8NB37-3;ENSG00000177225;Q8NB37
ZNF527;ENST00000436120;Q8NB42-1;ENSG00000189164;Q8NB42
ANKRD52;ENST00000267116;;ENSG00000139645;Q8NB46
ATP11C;ENST00000327569;Q8NB49-1;ENSG00000101974;Q8NB49
ATP11C;ENST00000361648;Q8NB49-3;ENSG00000101974;Q8NB49
ZFP62;ENST00000512132;Q8NB50-3;ENSG00000196670;Q8NB50
ZFP62;ENST00000502412;Q8NB50-1;ENSG00000196670;Q8NB50
SYT14;ENST00000537238;Q8NB59-3;ENSG00000143469;Q8NB59
SYT14;ENST00000367019;Q8NB59-6;ENSG00000143469;Q8NB59
SYT14;ENST00000472886;Q8NB59-1;ENSG00000143469;Q8NB59
SYT14;ENST00000367015;Q8NB59-3;ENSG00000143469;Q8NB59
UNC13C;ENST00000260323;;ENSG00000137766;Q8NB66
KDM1B;ENST00000650836;Q8NB78-1;ENSG00000165097;Q8NB78
KDM1B;ENST00000297792;Q8NB78-2;ENSG00000165097;Q8NB78
AFG2A;ENST00000274008;Q8NB90-1;ENSG00000145375;Q8NB90
FANCB;ENST00000696312;;ENSG00000181544;Q8NB91
FANCB;ENST00000696356;;ENSG00000181544;Q8NB91
FANCB;ENST00000650831;;ENSG00000181544;Q8NB91
FANCB;ENST00000324138;;ENSG00000181544;Q8NB91
FANCB;ENST00000696357;;ENSG00000181544;Q8NB91
DTWD2;ENST00000304058;Q8NBA8-2;ENSG00000169570;Q8NBA8
DTWD2;ENST00000510708;Q8NBA8-1;ENSG00000169570;Q8NBA8
ZSCAN1;ENST00000282326;Q8NBB4-1;ENSG00000152467;Q8NBB4
C20orf203;ENST00000608990;;ENSG00000198547;Q8NBC4
C20orf203;ENST00000360785;;ENSG00000198547;Q8NBC4
TMEM229B;ENST00000554480;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000554480;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000555994;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000555994;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000357461;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000557006;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000554278;;ENSG00000198133;Q8NBD8
TMEM229B;ENST00000554278;;ENSG00000198133;Q8NBD8
KLHL23;ENST00000272797;;ENSG00000213160;Q8NBE8
KLHL23;ENST00000392647;;ENSG00000213160;Q8NBE8
GLIS1;ENST00000312233;;ENSG00000174332;Q8NBF1
NHLRC2;ENST00000369301;Q8NBF2-1;ENSG00000196865;Q8NBF2
AVL9;ENST00000318709;Q8NBF6-1;ENSG00000105778;Q8NBF6
KY;ENST00000423778;Q8NBH2-4;ENSG00000174611;Q8NBH2
KY;ENST00000508956;Q8NBH2-3;ENSG00000174611;Q8NBH2
CYB561A3;ENST00000426130;Q8NBI2-2;ENSG00000162144;Q8NBI2
CYB561A3;ENST00000294072;Q8NBI2-1;ENSG00000162144;Q8NBI2
CYB561A3;ENST00000536915;Q8NBI2-1;ENSG00000162144;Q8NBI2
DRAXIN;ENST00000294485;;ENSG00000162490;Q8NBI3
SLC43A3;ENST00000395123;Q8NBI5-1;ENSG00000134802;Q8NBI5
SLC43A3;ENST00000395124;Q8NBI5-1;ENSG00000134802;Q8NBI5
SLC43A3;ENST00000352187;Q8NBI5-1;ENSG00000134802;Q8NBI5
SLC43A3;ENST00000529554;Q8NBI5-1;ENSG00000134802;Q8NBI5
SLC43A3;ENST00000533524;Q8NBI5-2;ENSG00000134802;Q8NBI5
XXYLT1;ENST00000310380;Q8NBI6-1;ENSG00000173950;Q8NBI6
XXYLT1;ENST00000437101;Q8NBI6-2;ENSG00000173950;Q8NBI6
XXYLT1;ENST00000356740;Q8NBI6-3;ENSG00000173950;Q8NBI6
GOLM1;ENST00000388712;Q8NBJ4-1;ENSG00000135052;Q8NBJ4
GOLM1;ENST00000388711;Q8NBJ4-1;ENSG00000135052;Q8NBJ4
COLGALT1;ENST00000252599;;ENSG00000130309;Q8NBJ5
SUMF2;ENST00000434526;Q8NBJ7-1;ENSG00000129103;Q8NBJ7
SUMF2;ENST00000395435;Q8NBJ7-5;ENSG00000129103;Q8NBJ7
SUMF2;ENST00000342190;Q8NBJ7-3;ENSG00000129103;Q8NBJ7
SUMF2;ENST00000275607;Q8NBJ7-2;ENSG00000129103;Q8NBJ7
SIDT2;ENST00000324225;Q8NBJ9-1;ENSG00000149577;Q8NBJ9
SUMF1;ENST00000272902;Q8NBK3-1;ENSG00000144455;Q8NBK3
SUMF1;ENST00000383843;Q8NBK3-4;ENSG00000144455;Q8NBK3
SUMF1;ENST00000405420;Q8NBK3-5;ENSG00000144455;Q8NBK3
POGLUT1;ENST00000295588;;ENSG00000163389;Q8NBL1
TMEM178A;ENST00000281961;Q8NBL3-1;ENSG00000152154;Q8NBL3
UBAC2;ENST00000403766;Q8NBM4-1;ENSG00000134882;Q8NBM4
UBAC2;ENST00000376440;Q8NBM4-2;ENSG00000134882;Q8NBM4
PCYOX1L;ENST00000274569;Q8NBM8-1;ENSG00000145882;Q8NBM8
TMEM87A;ENST00000389834;Q8NBN3-1;ENSG00000103978;Q8NBN3
TMEM87A;ENST00000307216;Q8NBN3-2;ENSG00000103978;Q8NBN3
RDH13;ENST00000620423;Q8NBN7-2;ENSG00000278149;Q8NBN7
RDH13;ENST00000615688;Q8NBN7-2;ENSG00000275474;Q8NBN7
RDH13;ENST00000616348;Q8NBN7-2;ENSG00000276826;Q8NBN7
RDH13;ENST00000613257;Q8NBN7-2;ENSG00000276341;Q8NBN7
RDH13;ENST00000613935;Q8NBN7-2;ENSG00000274504;Q8NBN7
RDH13;ENST00000621849;Q8NBN7-2;ENSG00000273944;Q8NBN7
RDH13;ENST00000622572;Q8NBN7-2;ENSG00000278284;Q8NBN7
RDH13;ENST00000622200;Q8NBN7-2;ENSG00000274418;Q8NBN7
RDH13;ENST00000615256;Q8NBN7-1;ENSG00000276684;Q8NBN7
RDH13;ENST00000621614;Q8NBN7-2;ENSG00000276684;Q8NBN7
RDH13;ENST00000415061;Q8NBN7-1;ENSG00000160439;Q8NBN7
RDH13;ENST00000610356;Q8NBN7-2;ENSG00000160439;Q8NBN7
RDH13;ENST00000396247;Q8NBN7-2;ENSG00000160439;Q8NBN7
TTC13;ENST00000366662;Q8NBP0-2;ENSG00000143643;Q8NBP0
TTC13;ENST00000366661;Q8NBP0-1;ENSG00000143643;Q8NBP0
MFSD9;ENST00000258436;;ENSG00000135953;Q8NBP5
PCSK9;ENST00000302118;Q8NBP7-1;ENSG00000169174;Q8NBP7
HSD17B11;ENST00000358290;;ENSG00000198189;Q8NBQ5
AQP11;ENST00000313578;;ENSG00000178301;Q8NBQ7
TP53I13;ENST00000301057;;ENSG00000167543;Q8NBR0
MINDY2;ENST00000559228;Q8NBR6-1;ENSG00000128923;Q8NBR6
MINDY2;ENST00000450403;Q8NBR6-2;ENSG00000128923;Q8NBR6
SLC4A11;ENST00000380056;Q8NBS3-1;ENSG00000088836;Q8NBS3
SLC4A11;ENST00000380059;Q8NBS3-4;ENSG00000088836;Q8NBS3
SLC4A11;ENST00000642402;Q8NBS3-3;ENSG00000088836;Q8NBS3
TXNDC5;ENST00000379757;Q8NBS9-1;ENSG00000239264;Q8NBS9
TXNDC5;ENST00000473453;Q8NBS9-2;ENSG00000239264;Q8NBS9
POC1A;ENST00000296484;Q8NBT0-1;ENSG00000164087;Q8NBT0
POC1A;ENST00000394970;Q8NBT0-2;ENSG00000164087;Q8NBT0
POC1A;ENST00000474012;Q8NBT0-3;ENSG00000164087;Q8NBT0
SPC24;ENST00000592540;Q8NBT2-1;ENSG00000161888;Q8NBT2
TMEM145;ENST00000301204;;ENSG00000167619;Q8NBT3
ATAD1;ENST00000308448;Q8NBU5-1;ENSG00000138138;Q8NBU5
ATAD1;ENST00000680024;Q8NBU5-1;ENSG00000138138;Q8NBU5
ATAD1;ENST00000328142;Q8NBU5-1;ENSG00000138138;Q8NBU5
PLPP7;ENST00000372264;;ENSG00000160539;Q8NBV4
SYT8;ENST00000672195;Q8NBV8-4;ENSG00000288149;Q8NBV8
SYT8;ENST00000381968;Q8NBV8-4;ENSG00000149043;Q8NBV8
SLC38A9;ENST00000396865;Q8NBW4-1;ENSG00000177058;Q8NBW4
SLC38A9;ENST00000515629;Q8NBW4-4;ENSG00000177058;Q8NBW4
SLC38A9;ENST00000512595;Q8NBW4-3;ENSG00000177058;Q8NBW4
SLC38A9;ENST00000318672;Q8NBW4-1;ENSG00000177058;Q8NBW4
SCCPDH;ENST00000366510;;ENSG00000143653;Q8NBX0
INO80E;ENST00000620599;Q8NBZ0-2;ENSG00000169592;Q8NBZ0
INO80E;ENST00000563197;Q8NBZ0-1;ENSG00000169592;Q8NBZ0
UXS1;ENST00000283148;Q8NBZ7-2;ENSG00000115652;Q8NBZ7
UXS1;ENST00000409501;Q8NBZ7-1;ENSG00000115652;Q8NBZ7
UXS1;ENST00000409032;Q8NBZ7-3;ENSG00000115652;Q8NBZ7
CLEC1A;ENST00000315330;;ENSG00000150048;Q8NC01
ACBD4;ENST00000619916;Q8NC06-1;ENSG00000181513;Q8NC06
ACBD4;ENST00000431281;Q8NC06-3;ENSG00000181513;Q8NC06
ACBD4;ENST00000591859;Q8NC06-3;ENSG00000181513;Q8NC06
ACBD4;ENST00000586346;Q8NC06-3;ENSG00000181513;Q8NC06
ACBD4;ENST00000321854;Q8NC06-2;ENSG00000181513;Q8NC06
ACBD4;ENST00000398322;Q8NC06-2;ENSG00000181513;Q8NC06
ACBD4;ENST00000376955;Q8NC06-1;ENSG00000181513;Q8NC06
RELL2;ENST00000444782;;ENSG00000164620;Q8NC24
RELL2;ENST00000297164;;ENSG00000164620;Q8NC24
ZNF114;ENST00000595607;Q8NC26-1;ENSG00000178150;Q8NC26
ZNF114;ENST00000600687;Q8NC26-1;ENSG00000178150;Q8NC26
ZNF114;ENST00000315849;Q8NC26-1;ENSG00000178150;Q8NC26
RNF149;ENST00000295317;;ENSG00000163162;Q8NC42
RETREG2;ENST00000430297;;ENSG00000144567;Q8NC44
SERBP1;ENST00000370994;Q8NC51-4;ENSG00000142864;Q8NC51
SERBP1;ENST00000370995;Q8NC51-1;ENSG00000142864;Q8NC51
SERBP1;ENST00000361219;Q8NC51-3;ENSG00000142864;Q8NC51
SERBP1;ENST00000370990;Q8NC51-2;ENSG00000142864;Q8NC51
C5orf15;ENST00000231512;;ENSG00000113583;Q8NC54
LEMD2;ENST00000293760;Q8NC56-1;ENSG00000161904;Q8NC56
LEMD2;ENST00000508327;Q8NC56-2;ENSG00000161904;Q8NC56
NOA1;ENST00000264230;;ENSG00000084092;Q8NC60
NETO2;ENST00000562435;Q8NC67-1;ENSG00000171208;Q8NC67
NETO2;ENST00000303155;Q8NC67-3;ENSG00000171208;Q8NC67
KCTD6;ENST00000404589;;ENSG00000168301;Q8NC69
KCTD6;ENST00000490264;;ENSG00000168301;Q8NC69
KCTD6;ENST00000355076;;ENSG00000168301;Q8NC69
RBBP8NL;ENST00000252998;;ENSG00000130701;Q8NC74
NECAP1;ENST00000639955;Q8NC96-1;ENSG00000089818;Q8NC96
NECAP1;ENST00000339754;Q8NC96-1;ENSG00000089818;Q8NC96
FAM98A;ENST00000238823;;ENSG00000119812;Q8NCA5
ZNF784;ENST00000325351;;ENSG00000179922;Q8NCA9
CAMKV;ENST00000296471;Q8NCB2-2;ENSG00000164076;Q8NCB2
CAMKV;ENST00000477224;Q8NCB2-1;ENSG00000164076;Q8NCB2
CAMKV;ENST00000488336;Q8NCB2-3;ENSG00000164076;Q8NCB2
CAMKV;ENST00000620470;Q8NCB2-2;ENSG00000164076;Q8NCB2
PLA2G15;ENST00000413021;Q8NCC3-2;ENSG00000103066;Q8NCC3
PLA2G15;ENST00000219345;Q8NCC3-1;ENSG00000103066;Q8NCC3
SLC37A3;ENST00000340308;Q8NCC5-3;ENSG00000157800;Q8NCC5
SLC37A3;ENST00000447932;Q8NCC5-2;ENSG00000157800;Q8NCC5
SLC37A3;ENST00000326232;Q8NCC5-1;ENSG00000157800;Q8NCC5
HJURP;ENST00000432087;Q8NCD3-2;ENSG00000123485;Q8NCD3
HJURP;ENST00000441687;Q8NCD3-3;ENSG00000123485;Q8NCD3
HJURP;ENST00000411486;Q8NCD3-1;ENSG00000123485;Q8NCD3
TSEN2;ENST00000679699;Q8NCE0-1;ENSG00000154743;Q8NCE0
TSEN2;ENST00000679756;Q8NCE0-2;ENSG00000154743;Q8NCE0
TSEN2;ENST00000415684;Q8NCE0-3;ENSG00000154743;Q8NCE0
TSEN2;ENST00000454502;Q8NCE0-4;ENSG00000154743;Q8NCE0
TSEN2;ENST00000284995;Q8NCE0-1;ENSG00000154743;Q8NCE0
TSEN2;ENST00000402228;Q8NCE0-1;ENSG00000154743;Q8NCE0
TSEN2;ENST00000681676;Q8NCE0-3;ENSG00000154743;Q8NCE0
TSEN2;ENST00000680943;Q8NCE0-2;ENSG00000154743;Q8NCE0
TSEN2;ENST00000680986;Q8NCE0-1;ENSG00000154743;Q8NCE0
MTMR14;ENST00000353332;Q8NCE2-2;ENSG00000163719;Q8NCE2
MTMR14;ENST00000296003;Q8NCE2-1;ENSG00000163719;Q8NCE2
MTMR14;ENST00000351233;Q8NCE2-3;ENSG00000163719;Q8NCE2
CLEC18C;ENST00000618957;Q8NCF0-1;ENSG00000157335;Q8NCF0
CLEC18C;ENST00000541793;Q8NCF0-1;ENSG00000157335;Q8NCF0
CLEC18C;ENST00000314151;Q8NCF0-1;ENSG00000157335;Q8NCF0
CLEC18C;ENST00000569347;Q8NCF0-1;ENSG00000157335;Q8NCF0
NFATC2IP;ENST00000320805;Q8NCF5-1;ENSG00000176953;Q8NCF5
NFATC2IP;ENST00000568148;Q8NCF5-3;ENSG00000176953;Q8NCF5
CHST4;ENST00000338482;;ENSG00000140835;Q8NCG5
CHST4;ENST00000539698;;ENSG00000140835;Q8NCG5
DAGLB;ENST00000297056;Q8NCG7-1;ENSG00000164535;Q8NCG7
DAGLB;ENST00000425398;Q8NCG7-4;ENSG00000164535;Q8NCG7
CHST14;ENST00000306243;;ENSG00000169105;Q8NCH0
GLB1L3;ENST00000389887;Q8NCI6-4;ENSG00000166105;Q8NCI6
GLB1L3;ENST00000431683;Q8NCI6-1;ENSG00000166105;Q8NCI6
SPRYD3;ENST00000301463;;ENSG00000167778;Q8NCJ5
ZNF485;ENST00000374435;Q8NCK3-1;ENSG00000198298;Q8NCK3
ZNF485;ENST00000361807;Q8NCK3-1;ENSG00000198298;Q8NCK3
GALNT6;ENST00000543196;;ENSG00000139629;Q8NCL4
GALNT6;ENST00000356317;;ENSG00000139629;Q8NCL4
TMEM116;ENST00000550831;Q8NCL8-1;ENSG00000198270;Q8NCL8
TMEM116;ENST00000355445;Q8NCL8-3;ENSG00000198270;Q8NCL8
TMEM116;ENST00000552374;Q8NCL8-2;ENSG00000198270;Q8NCL8
APCDD1L;ENST00000371149;;ENSG00000198768;Q8NCL9
KCNH5;ENST00000322893;Q8NCM2-1;ENSG00000140015;Q8NCM2
KCNH5;ENST00000420622;Q8NCM2-2;ENSG00000140015;Q8NCM2
KCNH5;ENST00000394968;Q8NCM2-3;ENSG00000140015;Q8NCM2
DYNC2H1;ENST00000375735;Q8NCM8-1;ENSG00000187240;Q8NCM8
DYNC2H1;ENST00000650373;Q8NCM8-2;ENSG00000187240;Q8NCM8
DYNC2H1;ENST00000334267;Q8NCM8-3;ENSG00000187240;Q8NCM8
RNF169;ENST00000299563;;ENSG00000166439;Q8NCN4
PDPR;ENST00000288050;Q8NCN5-1;ENSG00000090857;Q8NCN5
PDPR;ENST00000568530;Q8NCN5-1;ENSG00000090857;Q8NCN5
ZBTB44;ENST00000525842;Q8NCP5-3;ENSG00000196323;Q8NCP5
ZBTB44;ENST00000530205;Q8NCP5-2;ENSG00000196323;Q8NCP5
FBXO15;ENST00000419743;Q8NCQ5-1;ENSG00000141665;Q8NCQ5
PROCA1;ENST00000301039;Q8NCQ7-2;ENSG00000167525;Q8NCQ7
B3GALNT2;ENST00000635453;Q8NCR0-1;ENSG00000282880;Q8NCR0
B3GALNT2;ENST00000635244;Q8NCR0-2;ENSG00000282880;Q8NCR0
B3GALNT2;ENST00000366600;Q8NCR0-1;ENSG00000162885;Q8NCR0
B3GALNT2;ENST00000313984;Q8NCR0-2;ENSG00000162885;Q8NCR0
C11orf65;ENST00000525729;Q8NCR3-2;ENSG00000166323;Q8NCR3
C11orf65;ENST00000615746;Q8NCR3-1;ENSG00000166323;Q8NCR3
C11orf65;ENST00000393084;Q8NCR3-1;ENSG00000166323;Q8NCR3
C11orf65;ENST00000529391;Q8NCR3-1;ENSG00000166323;Q8NCR3
SPMIP6;ENST00000379124;Q8NCR6-4;ENSG00000164972;Q8NCR6
SPMIP6;ENST00000379126;Q8NCR6-3;ENSG00000164972;Q8NCR6
SPMIP6;ENST00000379127;Q8NCR6-4;ENSG00000164972;Q8NCR6
SPMIP6;ENST00000379133;Q8NCR6-5;ENSG00000164972;Q8NCR6
SPMIP6;ENST00000297623;Q8NCR6-1;ENSG00000164972;Q8NCR6
CLRN3;ENST00000368671;Q8NCR9-1;ENSG00000180745;Q8NCR9
TMEM35B;ENST00000373337;;ENSG00000243749;Q8NCS4
SLC44A5;ENST00000370859;Q8NCS7-4;ENSG00000137968;Q8NCS7
SLC44A5;ENST00000370855;Q8NCS7-1;ENSG00000137968;Q8NCS7
ARRDC4;ENST00000268042;;ENSG00000140450;Q8NCT1
MATCAP2;ENST00000440378;Q8NCT3-6;ENSG00000164542;Q8NCT3
MATCAP2;ENST00000297063;Q8NCT3-1;ENSG00000164542;Q8NCT3
MATCAP2;ENST00000338533;Q8NCT3-2;ENSG00000164542;Q8NCT3
MATCAP2;ENST00000317020;Q8NCT3-3;ENSG00000164542;Q8NCT3
MATCAP2;ENST00000436884;Q8NCT3-5;ENSG00000164542;Q8NCT3
MATCAP2;ENST00000415803;Q8NCT3-4;ENSG00000164542;Q8NCT3
CCDC191;ENST00000295878;Q8NCU4-1;ENSG00000163617;Q8NCU4
C2CD4A;ENST00000355522;;ENSG00000198535;Q8NCU7
MTLN;ENST00000414416;Q8NCU8-1;ENSG00000175701;Q8NCU8
MTLN;ENST00000611969;Q8NCU8-2;ENSG00000175701;Q8NCU8
MTLN;ENST00000426713;Q8NCU8-2;ENSG00000175701;Q8NCU8
ADAD2;ENST00000268624;Q8NCV1-2;ENSG00000140955;Q8NCV1
ADAD2;ENST00000315906;Q8NCV1-1;ENSG00000140955;Q8NCV1
KREMEN2;ENST00000572045;Q8NCW0-4;ENSG00000131650;Q8NCW0
KREMEN2;ENST00000571007;Q8NCW0-5;ENSG00000131650;Q8NCW0
KREMEN2;ENST00000575885;Q8NCW0-6;ENSG00000131650;Q8NCW0
KREMEN2;ENST00000303746;Q8NCW0-1;ENSG00000131650;Q8NCW0
KREMEN2;ENST00000319500;Q8NCW0-3;ENSG00000131650;Q8NCW0
KREMEN2;ENST00000575769;Q8NCW0-2;ENSG00000131650;Q8NCW0
NAXE;ENST00000680269;Q8NCW5-1;ENSG00000163382;Q8NCW5
NAXE;ENST00000681054;Q8NCW5-1;ENSG00000163382;Q8NCW5
NAXE;ENST00000680004;Q8NCW5-1;ENSG00000163382;Q8NCW5
NAXE;ENST00000679702;Q8NCW5-1;ENSG00000163382;Q8NCW5
NAXE;ENST00000368235;Q8NCW5-1;ENSG00000163382;Q8NCW5
GALNT11;ENST00000430044;Q8NCW6-1;ENSG00000178234;Q8NCW6
GALNT11;ENST00000434507;Q8NCW6-1;ENSG00000178234;Q8NCW6
GALNT11;ENST00000415421;Q8NCW6-2;ENSG00000178234;Q8NCW6
GALNT11;ENST00000422997;Q8NCW6-2;ENSG00000178234;Q8NCW6
CCDC150;ENST00000389175;Q8NCX0-1;ENSG00000144395;Q8NCX0
MSANTD4;ENST00000301919;;ENSG00000170903;Q8NCY6
SMG8;ENST00000543872;Q8ND04-1;ENSG00000167447;Q8ND04
SMG8;ENST00000578922;Q8ND04-3;ENSG00000167447;Q8ND04
SMG8;ENST00000300917;Q8ND04-1;ENSG00000167447;Q8ND04
BBOF1;ENST00000394009;;ENSG00000119636;Q8ND07
CARMIL3;ENST00000646442;Q8ND23-1;ENSG00000284765;Q8ND23
CARMIL3;ENST00000342740;Q8ND23-1;ENSG00000186648;Q8ND23
RNF214;ENST00000300650;Q8ND24-1;ENSG00000167257;Q8ND24
RNF214;ENST00000531287;Q8ND24-2;ENSG00000167257;Q8ND24
RNF214;ENST00000531452;Q8ND24-1;ENSG00000167257;Q8ND24
ZNRF1;ENST00000335325;Q8ND25-1;ENSG00000186187;Q8ND25
ZNRF1;ENST00000320619;Q8ND25-2;ENSG00000186187;Q8ND25
ZNRF1;ENST00000567962;Q8ND25-1;ENSG00000186187;Q8ND25
PPFIBP2;ENST00000299492;Q8ND30-1;ENSG00000166387;Q8ND30
PPFIBP2;ENST00000528883;Q8ND30-2;ENSG00000166387;Q8ND30
PPFIBP2;ENST00000530181;Q8ND30-3;ENSG00000166387;Q8ND30
LSM14A;ENST00000575811;Q8ND56-2;ENSG00000262860;Q8ND56
LSM14A;ENST00000570462;Q8ND56-1;ENSG00000262860;Q8ND56
LSM14A;ENST00000540746;Q8ND56-3;ENSG00000257103;Q8ND56
LSM14A;ENST00000544216;Q8ND56-2;ENSG00000257103;Q8ND56
LSM14A;ENST00000433627;Q8ND56-1;ENSG00000257103;Q8ND56
C3orf20;ENST00000253697;Q8ND61-1;ENSG00000131379;Q8ND61
C3orf20;ENST00000435614;Q8ND61-2;ENSG00000131379;Q8ND61
C3orf20;ENST00000412910;Q8ND61-2;ENSG00000131379;Q8ND61
GIMAP8;ENST00000307271;;ENSG00000171115;Q8ND71
CCNY;ENST00000374706;Q8ND76-3;ENSG00000108100;Q8ND76
CCNY;ENST00000374704;Q8ND76-1;ENSG00000108100;Q8ND76
CCNY;ENST00000265375;Q8ND76-3;ENSG00000108100;Q8ND76
CCNY;ENST00000339497;Q8ND76-2;ENSG00000108100;Q8ND76
ZNF280C;ENST00000370978;;ENSG00000056277;Q8ND82
SLAIN1;ENST00000466548;Q8ND83-1;ENSG00000139737;Q8ND83
SLAIN1;ENST00000488699;Q8ND83-4;ENSG00000139737;Q8ND83
SLAIN1;ENST00000314070;Q8ND83-3;ENSG00000139737;Q8ND83
SLAIN1;ENST00000358679;Q8ND83-2;ENSG00000139737;Q8ND83
PNMA1;ENST00000316836;;ENSG00000176903;Q8ND90
LRRN4CL;ENST00000317449;;ENSG00000177363;Q8ND94
HMCN2;ENST00000624552;;ENSG00000148357;Q8NDA2
MROH1;ENST00000326134;Q8NDA8-1;ENSG00000179832;Q8NDA8
MROH1;ENST00000423230;Q8NDA8-4;ENSG00000179832;Q8NDA8
MROH1;ENST00000528919;Q8NDA8-1;ENSG00000179832;Q8NDA8
BANK1;ENST00000504592;Q8NDB2-2;ENSG00000153064;Q8NDB2
BANK1;ENST00000322953;Q8NDB2-1;ENSG00000153064;Q8NDB2
BANK1;ENST00000508653;Q8NDB2-4;ENSG00000153064;Q8NDB2
BANK1;ENST00000444316;Q8NDB2-3;ENSG00000153064;Q8NDB2
BANK1;ENST00000428908;Q8NDB2-4;ENSG00000153064;Q8NDB2
FAM156A;ENST00000619586;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000612846;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000622197;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000622447;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000617970;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000619518;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000619373;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000618601;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000610625;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000612083;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000622323;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000622732;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000611661;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000596733;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000612915;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000615092;;ENSG00000268350;Q8NDB6
FAM156A;ENST00000623782;;ENSG00000268350;Q8NDB6
FAM156B;ENST00000416841;;ENSG00000179304;Q8NDB6
FAM156B;ENST00000616419;;ENSG00000179304;Q8NDB6
FAM156B;ENST00000593751;;ENSG00000179304;Q8NDB6
FAM156B;ENST00000509613;;ENSG00000179304;Q8NDB6
MAPK1IP1L;ENST00000395468;;ENSG00000168175;Q8NDC0
MORN4;ENST00000307450;Q8NDC4-1;ENSG00000171160;Q8NDC4
C1orf131;ENST00000366651;Q8NDD1-6;ENSG00000143633;Q8NDD1
C1orf131;ENST00000366649;Q8NDD1-1;ENSG00000143633;Q8NDD1
TENT4B;ENST00000436909;Q8NDF8-5;ENSG00000121274;Q8NDF8
TDRD9;ENST00000409874;Q8NDG6-1;ENSG00000156414;Q8NDG6
CCDC168;ENST00000322527;;ENSG00000175820;Q8NDH2
NPEPL1;ENST00000525967;Q8NDH3-4;ENSG00000215440;Q8NDH3
NPEPL1;ENST00000525817;Q8NDH3-5;ENSG00000215440;Q8NDH3
NPEPL1;ENST00000356091;Q8NDH3-1;ENSG00000215440;Q8NDH3
ICA1L;ENST00000617388;Q8NDH6-1;ENSG00000163596;Q8NDH6
ICA1L;ENST00000358299;Q8NDH6-1;ENSG00000163596;Q8NDH6
ICA1L;ENST00000392237;Q8NDH6-1;ENSG00000163596;Q8NDH6
ICA1L;ENST00000425178;Q8NDH6-2;ENSG00000163596;Q8NDH6
EHBP1;ENST00000405015;Q8NDI1-3;ENSG00000115504;Q8NDI1
EHBP1;ENST00000431489;Q8NDI1-3;ENSG00000115504;Q8NDI1
EHBP1;ENST00000263991;Q8NDI1-1;ENSG00000115504;Q8NDI1
EHBP1;ENST00000405289;Q8NDI1-2;ENSG00000115504;Q8NDI1
